symbol,display_symbol,name_en,name_local,sector,description,price,change_pct,rsi,high_52w,low_52w,from_high_pct,volume_ratio,trailing_pe,target_price,upside_pct,trend,trend_score,ma_60,diff_60,near_60,ma_120,diff_120,near_120,ma_240,diff_240,near_240,composite_score,near_count
DOW,DOW,Dow Inc.,다우 주식회사,원자재,"Dow Inc.는 자회사를 통해 포장, 인프라, 이동성을 위한 다양한 재료 과학 솔루션을 제공합니다.",38.01,-0.24,49.8,41.87,20.03,-9.2,0.57,,42.94,13.0,Strong Uptrend,5,35.51,7.04,False,29.71,27.94,False,27.15,40.0,False,51.0,0
DASH,DASH,"DoorDash, Inc.",도어대시(주),경기 소비재,"㈜도어대시는 자회사들과 함께 가맹점, 소비자, 다스를 연결하는 커머스 플랫폼을 운영하고 있습니다.",171.97,-1.2,51.6,281.74,146.6,-39.0,0.85,81.1,250.93,45.9,Strong Downtrend,1,170.14,1.08,True,192.67,-10.74,False,218.58,-21.32,False,40.0,1
DPZ,DPZ,"Domino's Pizza, Inc.","도미노피자, Inc.",경기 소비재,"Domino's Pizza, Inc.는 전 세계적으로 피자 회사로 운영되고 있습니다. 이 회사는 미국 매장, 미국 매장의 세 가지 부문을 통해 운영됩니다.",340.46,1.54,34.0,489.23,335.3,-30.4,1.69,19.6,427.19,25.5,Strong Downtrend,0,380.59,-10.54,False,396.08,-14.04,False,420.11,-18.96,False,34.0,0
DOV,DOV,Dover Corporation,도버 코퍼레이션,산업재,"Dover Corporation은 장비 및 부품, 소모품, 애프터마켓 부품, 소프트웨어 및 디지털 솔루션을 제공합니다.",224.14,-0.92,57.7,232.78,160.34,-3.7,0.72,28.0,247.67,10.5,Strong Uptrend,5,217.96,2.84,False,205.8,8.91,False,191.14,17.26,False,54.0,0
DHI,DHI,"D.R. Horton, Inc.","D.R. 호튼, Inc.",경기 소비재,"D.R. Horton, Inc.는 동부, 북부, 남동부, 남부 중부, 남서부 및 북서부 지역에서 주택 건축 회사로 운영되고 있습니다.",156.41,-1.83,59.1,182.95,115.9,-14.5,0.45,14.7,165.43,5.8,Neutral,3,150.03,4.25,False,149.86,4.37,False,148.48,5.34,False,46.0,0
SATS,SATS,EchoStar Corporation,에코스타 주식회사,커뮤니케이션 서비스,"EchoStar Corporation은 미국, 멕시코, 캐나다, 중남미, 아시아, 아프리카에서 유료 TV 서비스를 제공합니다.",123.7,1.7,51.7,135.11,15.99,-8.4,0.53,,129.6,4.8,Strong Uptrend,5,116.27,6.39,False,106.72,15.91,False,75.76,63.28,False,42.0,0
DUK,DUK,Duke Energy Corporation,듀크 에너지 코퍼레이션,유틸리티,Duke Energy Corporation은 자회사를 통해 미국에서 에너지 회사로 운영되고 있습니다. 회사 오페라,127.8,0.56,46.5,133.46,108.61,-4.2,0.49,20.3,139.56,9.2,Uptrend,4,128.41,-0.48,True,123.29,3.66,False,120.79,5.8,False,46.0,1
DTE,DTE,DTE Energy Company,DTE 에너지 회사,유틸리티,DTE Energy Company는 에너지 관련 사업 및 서비스에 종사하고 있습니다. 회사는 다음 네 가지 부문을 통해 운영됩니다.,148.58,1.42,57.2,150.98,126.65,-1.6,1.19,21.1,160.11,7.8,Strong Uptrend,5,144.66,2.71,False,138.05,7.63,False,135.93,9.31,False,48.0,0
ETN,ETN,Eaton Corporation plc,이튼 코퍼레이션 plc,산업재,"Eaton Corporation plc는 미국, 캐나다, 라틴 아메리카, 유럽 및 기타 국가에서 전력 관리 회사로 운영되고 있습니다.",413.07,-0.89,63.1,424.5,284.24,-2.7,1.12,39.5,412.95,-0.0,Strong Uptrend,5,375.82,9.91,False,356.83,15.76,False,355.82,16.09,False,42.0,0
EBAY,EBAY,eBay Inc.,이베이 주식회사,경기 소비재,eBay Inc.는 자회사와 함께 미국 내 구매자와 판매자를 연결하는 마켓플레이스 플랫폼을 운영합니다.,100.36,0.07,55.2,107.13,65.4,-6.3,0.8,23.6,100.4,0.0,Strong Uptrend,5,91.9,9.21,False,89.03,12.73,False,86.87,15.53,False,45.0,0
DD,DD,"DuPont de Nemours, Inc.","듀퐁 드 느무르(DuPont de Nemours, Inc.)",원자재,"DuPont de Nemours, Inc.는 미국, 캐나다, 아시아 태평양 지역에서 기술 기반 소재 및 솔루션을 제공합니다.",45.33,-2.91,43.9,51.32,26.47,-11.7,0.82,215.9,55.4,22.2,Uptrend,4,46.94,-3.43,False,43.93,3.19,False,37.28,21.59,False,45.0,0
EA,EA,Electronic Arts Inc.,일렉트로닉 아츠,게임,EA Sports·FIFA·Madden,202.53,0.04,49.4,204.6,142.41,-1.0,1.05,75.9,205.62,1.5,Neutral,3,201.44,0.54,True,202.19,0.17,True,185.07,9.43,False,33.0,2
ECL,ECL,Ecolab Inc.,이콜랩(주),원자재,"Ecolab Inc.는 미국과 전 세계에 물, 위생, 감염 예방 솔루션과 서비스를 제공합니다.",266.96,-0.34,44.1,307.53,236.57,-13.2,1.27,36.6,318.95,19.5,Downtrend,2,280.23,-4.74,False,273.14,-2.26,False,270.39,-1.27,True,42.0,1
EIX,EIX,Edison International,에디슨 인터내셔널,유틸리티,Edison International은 자회사를 통해 전력 생산 및 유통에 종사하고 있습니다. 회사,67.94,-0.92,36.3,75.82,45.61,-10.4,0.91,5.9,75.75,11.5,Uptrend,4,70.31,-3.37,False,64.14,5.92,False,57.98,17.18,False,54.0,0
EW,EW,Edwards Lifesciences Corporation,에드워드 생명과학 주식회사,헬스케어,Edwards Lifesciences Corporation은 Uni에서 진행성 심혈관 질환 치료를 위한 제품과 기술을 제공합니다.,82.28,-1.41,53.4,87.18,72.65,-5.6,0.92,45.5,96.96,17.8,Neutral,3,81.35,1.14,True,83.01,-0.88,True,80.25,2.53,False,53.0,2
EME,EME,"EMCOR Group, Inc.","EMCOR 그룹, Inc.",산업재,"EMCOR Group, Inc.는 전기 및 기계 건설, 시설, 건물 및 산업 서비스를 제공합니다.",863.78,-2.44,65.7,885.42,399.93,-2.4,1.0,30.7,887.0,2.7,Strong Uptrend,5,770.05,12.17,False,705.84,22.38,False,647.35,33.43,False,22.0,0
ELV,ELV,"Elevance Health, Inc.","엘레번스 헬스(Elevance Health, Inc.)",헬스케어,"Elevance Health, Inc.는 자회사와 함께 미국에서 건강 혜택 회사로 운영됩니다. c",362.74,1.86,77.8,411.79,270.1,-11.9,0.69,15.4,386.86,6.6,Strong Downtrend,1,313.84,15.58,False,327.73,10.68,False,329.71,10.02,False,4.0,0
ETR,ETR,Entergy Corporation,엔터지 코퍼레이션,유틸리티,Entergy Corporation은 자회사와 함께 다음 지역에서 전기의 생산 및 소매 유통에 참여하고 있습니다.,113.16,-0.25,55.0,117.44,78.93,-3.6,0.73,28.9,117.78,4.1,Strong Uptrend,5,106.95,5.81,False,100.26,12.87,False,93.43,21.12,False,45.0,0
EFX,EFX,Equifax Inc.,에퀴팩스(주),산업재,"Equifax Inc.는 데이터, 분석 및 기술 회사로 운영됩니다. 회사는 세 가지 부문으로 운영됩니다.",171.71,0.67,38.0,278.03,169.5,-38.2,0.42,30.2,228.48,33.1,Strong Downtrend,0,188.29,-8.81,False,200.46,-14.34,False,224.62,-23.56,False,28.0,0
EOG,EOG,"EOG Resources, Inc.","EOG 리소스, Inc.",에너지,"EOG Resources, Inc.는 자회사와 함께 원유, 천연 가스를 탐색, 개발, 생산 및 판매합니다.",135.78,1.92,53.2,148.74,100.04,-8.7,0.72,14.9,156.03,14.9,Strong Uptrend,5,129.68,4.7,False,117.6,15.46,False,115.27,17.79,False,58.0,0
EMR,EMR,Emerson Electric Co.,에머슨 일렉트릭(주),산업재,"기술 및 소프트웨어 기업인 Emerson Electric Co.는 미주, 아시아, 중동 지역에 다양한 솔루션을 제공하고 있습니다.",138.42,-2.16,46.9,161.07,102.79,-14.1,0.63,34.0,164.17,18.6,Neutral,3,141.92,-2.47,False,139.29,-0.62,True,135.13,2.43,False,55.0,1
EQIX,EQIX,"Equinix, Inc.",에퀴닉스(주),부동산·리츠,"Equinix, Inc.는 전 세계 어디에서나 무한한 연결을 향한 길을 단축합니다. 디지털 인프라, 데이터 센터",1076.4,-1.23,61.8,1115.29,722.15,-3.5,1.47,78.4,1125.41,4.6,Strong Uptrend,5,972.65,10.67,False,871.91,23.45,False,836.13,28.74,False,37.0,0
EPAM,EPAM,"EPAM Systems, Inc.","EPAM 시스템즈, Inc.",기술,"EPAM Systems, Inc.는 전 세계적으로 디지털 플랫폼 엔지니어링 및 소프트웨어 개발 서비스를 제공합니다. 회사가 제공하는",114.15,-1.86,27.2,221.4,114.15,-48.4,1.14,17.0,187.24,64.0,Strong Downtrend,1,142.88,-20.11,False,171.57,-33.47,False,168.31,-32.18,False,31.0,0
EQT,EQT,EQT Corporation,EQT 주식회사,에너지,"EQT Corporation은 탄화수소 및 천연가스의 탐사, 생산, 수집 및 운송에 종사하고 있습니다. 그만큼",59.42,1.33,48.4,67.93,48.86,-12.5,0.55,11.3,70.36,18.4,Uptrend,4,60.33,-1.51,True,58.06,2.34,False,55.94,6.22,False,68.0,1
EQR,EQR,Equity Residential,지분 주거,부동산·리츠,Equity Residential은 사람들이 번성하는 커뮤니티를 만들기 위해 최선을 다하고 있습니다. S&P 500의 회원인 회사는 다음을 소유하고 있습니다.,65.15,4.54,68.3,68.64,57.29,-5.1,1.5,22.2,69.93,7.3,Uptrend,4,61.2,6.45,False,60.57,7.56,False,62.04,5.01,False,27.0,0
ESS,ESS,"Essex Property Trust, Inc.","에식스 부동산 신탁, Inc.",부동산·리츠,"S&P 500 기업인 Essex Property Trust, Inc.는 완전히 통합된 부동산 투자 신탁 회사입니다. 회사가 d를 인수합니다.",267.88,4.3,70.7,283.85,237.05,-5.6,1.67,25.8,278.17,3.8,Downtrend,2,250.15,7.09,False,251.23,6.63,False,257.22,4.14,False,2.0,0
EL,EL,The Estée Lauder Companies Inc.,에스티로더 컴퍼니즈(Estée Lauder Companies Inc.),필수 소비재,"Estée Lauder Companies Inc.는 스킨 케어, 메이크업, 향수, 헤어 케어 제품을 제조, 판매 및 판매합니다.",77.1,-0.28,47.4,119.24,56.8,-35.3,0.71,,95.82,24.3,Strong Downtrend,1,89.43,-13.79,False,96.16,-19.82,False,90.31,-14.63,False,33.0,0
ERIE,ERIE,Erie Indemnity Company,이리 배상 회사,금융 서비스,Erie Indemnity Company는 Erie Insurance Exchange의 가입자를 위한 관리 변호사로 활동하고 있습니다.,229.94,-0.55,36.1,366.8,229.94,-37.3,0.98,21.1,,,Strong Downtrend,0,256.49,-10.35,False,269.68,-14.74,False,303.45,-24.22,False,11.0,0
ES,ES,Eversource Energy,에버소스 에너지,유틸리티,공공 유틸리티 지주 회사인 Eversource Energy는 에너지 공급 사업에 종사하고 있습니다. 회사는 다음을 통해 운영됩니다.,68.58,-0.2,46.3,75.41,56.22,-9.1,0.84,15.0,72.33,5.5,Neutral,3,70.39,-2.57,False,69.02,-0.64,True,66.84,2.6,False,44.0,1
EXC,EXC,Exelon Corporation,엑셀론,전력·유틸리티,미국 북동부·중서부 전력 공급,47.04,0.97,45.2,50.29,41.11,-6.5,0.53,17.2,50.17,6.7,Uptrend,4,47.61,-1.2,True,45.89,2.51,False,44.64,5.38,False,50.0,1
EVRG,EVRG,"Evergy, Inc.",주식회사 에버지,유틸리티,"Evergy, Inc.는 자회사와 함께 전력 생산, 전송, 유통 및 판매에 종사합니다.",81.92,0.4,51.7,84.41,61.73,-2.9,0.88,22.4,89.88,9.7,Strong Uptrend,5,81.07,1.05,True,77.59,5.58,False,73.65,11.23,False,52.0,1
EXE,EXE,Expand Energy Corporation,에너지 공사 확장,에너지,Expand Energy Corporation은 미국에서 독립적인 천연가스 생산 회사로 운영되고 있습니다. 회사 ko,96.96,0.69,39.8,122.22,92.08,-20.7,0.8,12.8,132.35,36.5,Strong Downtrend,1,104.03,-6.8,False,107.64,-9.92,False,105.62,-8.2,False,47.0,0
EG,EG,"Everest Group, Ltd.","에베레스트 그룹, Ltd.",금융 서비스,"Everest Group, Ltd.는 자회사와 함께 미국, 유럽에서 재보험 및 보험 상품을 제공합니다.",347.07,1.03,59.7,362.6,303.02,-4.3,0.51,9.2,371.53,7.0,Uptrend,4,332.0,4.54,False,327.09,6.11,False,332.24,4.46,False,49.0,0
EXPE,EXPE,Expedia Group Inc.,익스피디아,여행·OTA,온라인 여행 예약 플랫폼,242.17,-1.24,48.0,300.66,155.39,-19.5,1.03,24.7,283.09,16.9,Neutral,3,233.02,3.93,False,251.39,-3.67,False,222.92,8.64,False,54.0,0
EXPD,EXPD,"Expeditors International of Washington, Inc.","Expeditors International of Washington, Inc.",산업재,"Expeditors International of Washington, Inc.는 자회사와 함께 미국에서 물류 서비스를 제공합니다.",147.38,-0.49,52.0,165.04,104.9,-10.7,0.81,24.8,139.5,-5.3,Downtrend,2,147.76,-0.26,True,149.01,-1.09,True,133.0,10.81,False,34.0,2
FDS,FDS,FactSet Research Systems Inc.,FactSet 리서치 시스템즈 주식회사,금융 서비스,FactSet Research Systems Inc.는 자회사와 함께 금융 디지털 플랫폼 및 기업 서비스로 운영됩니다.,229.56,1.88,54.2,466.55,189.08,-50.8,0.4,14.8,252.44,10.0,Strong Downtrend,1,214.51,7.02,False,247.05,-7.08,False,310.69,-26.11,False,24.0,0
FICO,FICO,Fair Isaac Corporation,페어 아이작 코퍼레이션,기술,"Fair Isaac Corporation은 미주, 유럽, 중동, 아프리카 및 아시아 태평양 지역에 분석 소프트웨어를 제공합니다.",1010.5,-0.33,42.6,2206.01,922.37,-54.2,0.76,37.5,1641.82,62.5,Strong Downtrend,0,1198.01,-15.65,False,1446.16,-30.13,False,1533.99,-34.13,False,24.0,0
XOM,XOM,Exxon Mobil Corporation,엑슨모빌 주식회사,에너지,Exxon Mobil Corporation은 미국에서 원유 및 천연가스의 탐사 및 생산에 종사하고 있습니다.,150.56,1.6,45.6,171.47,99.35,-12.2,0.68,22.5,166.14,10.3,Uptrend,4,153.35,-1.82,True,137.02,9.88,False,122.67,22.74,False,58.0,1
FFIV,FFIV,"F5, Inc.",주식회사 F5,기술,"F5, Inc.는 미국, 유럽, 중동에 멀티클라우드 애플리케이션 보안 및 전달 솔루션을 제공합니다.",303.79,2.04,53.5,343.17,223.99,-11.5,2.5,25.1,311.3,2.5,Uptrend,4,288.19,5.41,False,271.33,11.96,False,288.24,5.39,False,50.0,0
FAST,FAST,Fastenal Company,패스트널,산업 유통,볼트·너트 등 산업 소모품 유통,44.68,-1.33,45.1,49.85,38.65,-10.4,0.74,39.5,46.49,4.1,Neutral,3,45.91,-2.68,False,43.63,2.41,False,44.06,1.41,True,40.0,1
EXR,EXR,Extra Space Storage Inc.,엑스트라 스페이스 스토리지 주식회사,부동산·리츠,유타주 솔트레이크시티에 본사를 두고 있는 Extra Space Storage Inc.는 자체 관리되는 REIT이자 회원사입니다.,141.02,1.06,52.9,151.0,123.73,-6.6,1.9,30.7,151.75,7.6,Neutral,3,140.12,0.64,True,136.01,3.68,False,138.23,2.02,False,42.0,1
FRT,FRT,Federal Realty Investment Trust,연방부동산투자신탁,부동산·리츠,"Federal Realty Investment Trust는 고품질 부동산의 소유, 운영 및 재개발 부문에서 인정받는 선두주자입니다.",112.39,1.1,66.9,112.53,87.65,-0.1,0.6,24.0,116.05,3.3,Strong Uptrend,5,106.35,5.68,False,102.07,10.11,False,97.76,14.97,False,25.0,0
FDX,FDX,FedEx Corporation,페덱스 주식회사,산업재,"FedEx Corporation은 자회사와 함께 Uni에서 운송, 전자 상거래 및 비즈니스 서비스를 제공합니다.",390.21,0.6,61.6,394.59,205.29,-1.1,0.7,20.8,401.89,3.0,Strong Uptrend,5,368.9,5.78,False,326.81,19.4,False,277.11,40.81,False,45.0,0
FISV,FISV,"Fiserv, Inc.",주식회사 파이서브,Unknown,설명 없음,61.6,0.54,56.9,191.0,53.9,-67.7,0.67,9.7,73.68,19.6,Strong Downtrend,1,59.54,3.46,False,62.57,-1.55,True,103.66,-40.57,False,43.0,1
FIS,FIS,"Fidelity National Information Services, Inc.","피델리티 국립 정보 서비스, Inc.",기술,"Fidelity National Information Services, Inc.는 금융 기관, 기업 및 개발자에게 솔루션을 제공합니다.",46.3,1.54,44.5,80.68,43.37,-42.6,0.5,63.4,64.95,40.3,Strong Downtrend,0,48.48,-4.5,False,56.17,-17.57,False,64.14,-27.81,False,19.0,0
FSLR,FSLR,"First Solar, Inc.",퍼스트솔라(주),기술,"태양광 기술 회사인 First Solar, Inc.는 미국 F에 광전지(PV) 태양 에너지 솔루션을 제공합니다.",195.86,-0.82,49.5,284.59,125.82,-31.2,0.83,13.8,245.07,25.1,Strong Downtrend,1,205.27,-4.58,False,230.84,-15.15,False,211.62,-7.45,False,48.0,0
FTNT,FTNT,Fortinet Inc.,포티넷,사이버보안,FortiGate 네트워크 보안,85.72,0.06,57.6,108.69,74.39,-21.1,0.67,35.4,89.43,4.3,Neutral,3,81.92,4.64,False,81.33,5.4,False,86.69,-1.12,True,40.0,1
FITB,FITB,Fifth Third Bancorp,피프스 서드 뱅코프,금융 서비스,Fifth Third Bancorp는 Rang을 제공하는 National Association인 Fifth Third Bank의 은행 지주 회사로 운영됩니다.,50.31,-0.04,58.8,54.59,34.5,-7.8,0.56,16.9,57.3,13.9,Strong Uptrend,5,48.94,2.8,False,47.39,6.16,False,44.28,13.62,False,58.0,0
FE,FE,FirstEnergy Corp.,퍼스트에너지(주),유틸리티,"FirstEnergy Corp.는 자회사와 함께 전기 발전, 배전 및 송전을 담당합니다.",49.58,0.28,45.8,51.91,38.56,-4.5,1.17,28.2,53.29,7.5,Uptrend,4,49.83,-0.5,True,47.56,4.25,False,44.78,10.72,False,46.0,1
F,F,Ford Motor Company,포드 자동차 회사,경기 소비재,"Ford Motor Company는 포드 트럭, 스포츠 유틸리티 차량, 상업용 밴 및 자동차를 개발, 배송 및 서비스합니다.",12.4,-0.72,51.0,14.43,9.52,-14.1,1.13,,13.78,11.1,Downtrend,2,12.67,-2.13,False,12.96,-4.32,False,12.03,3.08,False,39.0,0
FTV,FTV,Fortive Corporation,포티브 코퍼레이션,기술,"Fortive Corporation은 미국에서 제품, 소프트웨어 및 서비스를 설계, 개발, 제조 및 판매합니다.",61.77,-0.39,67.7,62.01,46.39,-0.4,0.92,38.8,62.27,0.8,Strong Uptrend,5,57.69,7.07,False,55.65,11.0,False,52.98,16.59,False,22.0,0
FOXA,FOXA,Fox Corporation,폭스 코퍼레이션,커뮤니케이션 서비스,"Fox Corporation은 미국에서 뉴스, 스포츠, 엔터테인먼트 회사로 운영되고 있습니다. 4개 부문으로 운영됩니다.",63.15,-1.11,54.6,75.74,48.76,-16.6,0.46,15.1,71.0,12.4,Neutral,3,60.14,5.0,False,64.92,-2.73,False,61.04,3.46,False,52.0,0
FCX,FCX,Freeport-McMoRan Inc.,프리포트-맥모란(Freeport-McMoRan Inc.),원자재,"Freeport-McMoRan Inc.는 북미, 남미 및 인도네시아에서 광물 채굴에 종사하고 있습니다. 그것은 pri",58.21,-3.9,39.3,70.36,35.05,-17.3,0.88,30.8,68.04,16.9,Uptrend,4,62.28,-6.54,False,55.71,4.49,False,48.77,19.36,False,50.0,0
FOX,FOX,Fox Corporation,폭스 코퍼레이션,커뮤니케이션 서비스,"Fox Corporation은 미국에서 뉴스, 스포츠, 엔터테인먼트 회사로 운영되고 있습니다. 4개 부문으로 운영됩니다.",56.58,-0.95,53.9,67.4,45.35,-16.1,0.36,13.6,,,Neutral,3,54.39,4.03,False,58.36,-3.05,False,55.19,2.52,False,46.0,0
GEHC,GEHC,GE HealthCare Technologies,GE 헬스케어,의료기기,MRI·CT 등 의료 영상 장비,68.5,-2.81,38.6,88.08,66.97,-22.2,1.55,15.1,90.74,32.5,Strong Downtrend,1,75.34,-9.08,False,77.93,-12.1,False,75.92,-9.77,False,52.0,0
IT,IT,"Gartner, Inc.","가트너, Inc.",기술,"Gartner, Inc.는 조직의 미션 크리티컬에 대한 의사 결정 및 성과에 대한 비즈니스 및 기술 통찰력을 제공합니다.",150.12,0.9,44.7,449.52,143.72,-66.6,0.86,15.5,173.0,15.2,Strong Downtrend,0,157.3,-4.56,False,196.46,-23.59,False,257.21,-41.64,False,23.0,0
GRMN,GRMN,Garmin Ltd.,가민 주식회사,기술,"Garmin Ltd.는 다양한 GPS 지원 제품과 Naviga를 설계, 개발, 제조, 판매 및 유통합니다.",247.81,-3.7,45.0,267.52,183.76,-7.4,1.21,28.8,262.43,5.9,Uptrend,4,239.19,3.6,False,220.42,12.43,False,222.25,11.5,False,42.0,0
BEN,BEN,"Franklin Resources, Inc.","프랭클린 리소스, Inc.",금융 서비스,"Franklin Resources, Inc.는 공개 자산 투자 관리자입니다. 자회사를 통해 회사는 다음과 같은 서비스를 제공합니다.",29.46,6.86,74.4,29.46,17.72,0.0,2.38,27.3,26.68,-9.4,Strong Uptrend,5,25.68,14.72,False,24.47,20.39,False,23.6,24.83,False,13.0,0
GE,GE,GE Aerospace,GE 에어로스페이스,산업재,"GE Aerospace로 사업을 하고 있는 General Electric Company는 상업용 및 방산용 항공기 엔진을 설계 및 생산하며,",289.2,1.63,45.5,345.24,199.44,-16.2,1.02,35.9,350.45,21.2,Downtrend,2,308.94,-6.39,False,306.3,-5.58,False,288.12,0.37,True,49.0,1
GEN,GEN,Gen Digital Inc.,젠디지털(주),기술,"Gen Digital Inc.는 개인, 가족 및 중소기업을 위한 사이버 안전 솔루션 제공에 참여합니다. 그것",19.25,1.21,45.5,31.71,17.89,-39.3,0.99,19.8,29.11,51.2,Strong Downtrend,0,21.02,-8.42,False,23.68,-18.71,False,26.19,-26.5,False,42.0,0
GNRC,GNRC,Generac Holdings Inc.,Generac 홀딩스 Inc.,산업재,"Generac Holdings Inc.는 전 세계적으로 에너지 기술 제품과 솔루션을 설계, 제조 및 유통합니다. 컴",217.12,-1.44,57.6,236.58,112.67,-8.2,1.74,80.7,248.53,14.5,Strong Uptrend,5,207.76,4.51,False,180.9,20.02,False,172.22,26.07,False,51.0,0
GEV,GEV,GE Vernova Inc.,GE 베르노바(주),산업재,에너지 회사인 GE Vernova Inc.는 다음과 같은 다양한 제품과 서비스를 제공합니다.,1088.93,-2.79,66.5,1149.53,369.25,-5.3,1.74,31.9,1195.72,9.8,Strong Uptrend,5,887.17,22.74,False,759.8,43.32,False,664.74,63.81,False,30.0,0
GD,GD,General Dynamics Corporation,제너럴 다이나믹스 코퍼레이션,산업재,General Dynamics Corporation은 전 세계적으로 항공우주 및 방위산업 기업으로 운영되고 있습니다. 이는 4개 부문을 통해 운영됩니다.,313.68,0.37,27.3,365.68,264.59,-14.2,1.25,20.3,393.07,25.3,Downtrend,2,345.64,-9.25,False,344.93,-9.06,False,325.75,-3.71,False,43.0,0
GILD,GILD,Gilead Sciences Inc.,길리어드 사이언시스,바이오·제약,HIV·간염·항암제,129.26,1.18,32.1,154.92,94.4,-16.6,1.08,19.1,158.36,22.5,Uptrend,4,142.61,-9.36,False,133.26,-3.0,False,122.19,5.79,False,51.0,0
GPC,GPC,Genuine Parts Company,순정부품회사,경기 소비재,Genuine Parts Company는 자동차 및 산업용 교체 부품을 유통합니다. 회사는 세 가지 부문으로 운영됩니다: N,105.41,-1.08,41.0,147.91,96.38,-28.7,0.39,239.6,132.43,25.6,Strong Downtrend,0,115.55,-8.78,False,121.6,-13.31,False,124.94,-15.63,False,29.0,0
GIS,GIS,"General Mills, Inc.","제너럴 밀스, Inc.",필수 소비재,"General Mills, Inc.는 미국 및 해외에서 브랜드 소비자 식품을 제조 및 판매합니다. 회사",34.75,0.09,34.1,53.69,34.49,-35.3,1.14,8.5,40.58,16.8,Strong Downtrend,0,40.05,-13.23,False,42.46,-18.16,False,45.48,-23.59,False,24.0,0
GPN,GPN,Global Payments Inc.,글로벌페이먼츠(주),산업재,"Global Payments Inc.는 카드, 수표 및 디지털 기반 결제를 위한 결제 기술 및 소프트웨어 솔루션을 제공합니다.",67.89,-0.64,45.7,89.18,62.7,-23.9,0.67,15.3,95.96,41.3,Strong Downtrend,0,71.26,-4.73,False,73.96,-8.21,False,77.92,-12.87,False,48.0,0
GM,GM,General Motors Company,제너럴 모터스 회사,경기 소비재,"General Motors Company는 전 세계적으로 트럭, 크로스오버, 자동차 및 자동차 부품을 설계, 제작 및 판매합니다. 작동한다",78.95,1.27,55.5,86.18,44.6,-8.4,2.59,24.1,93.96,19.0,Uptrend,4,77.8,1.48,True,77.66,1.66,True,66.27,19.13,False,67.0,2
GL,GL,Globe Life Inc.,글로브 라이프 주식회사,금융 서비스,글로브라이프(주)는 자회사를 통해 중저가보험에 다양한 생명보험 및 건강보조식품을 제공하고 있습니다.,152.67,0.39,67.2,153.97,116.72,-0.8,0.9,10.6,172.91,13.3,Strong Uptrend,5,143.78,6.18,False,140.07,9.0,False,135.45,12.71,False,38.0,0
GDDY,GDDY,GoDaddy Inc.,GoDaddy Inc.,기술,GoDaddy Inc.는 미국 및 전 세계에서 클라우드 기반 제품의 설계 및 개발에 참여하고 있습니다. 그것,85.3,1.11,51.2,192.36,79.12,-55.7,1.1,13.7,117.67,37.9,Strong Downtrend,0,86.72,-1.64,True,104.08,-18.04,False,130.45,-34.61,False,42.0,1
GS,GS,"The Goldman Sachs Group, Inc.","골드만삭스 그룹, Inc.",금융 서비스,"금융 기관인 Goldman Sachs Group, Inc.는 기업, 금융, 기업에 다양한 금융 서비스를 제공합니다.",926.55,-1.2,59.8,970.75,535.31,-4.6,0.74,16.9,935.1,0.9,Uptrend,4,878.58,5.46,False,873.28,6.1,False,790.28,17.24,False,43.0,0
HAL,HAL,Halliburton Company,할리버튼 회사,에너지,Halliburton Company는 전 세계 에너지 산업에 제품과 서비스를 제공합니다. Comple이라는 두 개의 세그먼트로 운영됩니다.,40.81,1.69,65.2,40.81,18.84,0.0,0.54,22.5,41.64,2.0,Strong Uptrend,5,36.41,12.08,False,32.68,24.88,False,27.32,49.38,False,25.0,0
HCA,HCA,"HCA Healthcare, Inc.","HCA 헬스케어, Inc.",헬스케어,"HCA Healthcare, Inc.는 자회사를 통해 미국에서 의료 서비스를 제공합니다. 회사가 주인이에요 엄마",431.92,-3.11,29.8,544.32,329.8,-20.6,1.39,14.9,517.05,19.7,Uptrend,4,503.77,-14.26,False,491.09,-12.05,False,442.12,-2.31,False,51.0,0
HIG,HIG,"The Hartford Insurance Group, Inc.","하트포드 보험 그룹, Inc.",금융 서비스,"Hartford Insurance Group, Inc.는 자회사와 함께 개인에게 보험 및 금융 서비스를 제공합니다.",138.79,1.52,53.3,142.92,118.23,-2.9,0.84,9.8,149.85,8.0,Strong Uptrend,5,137.96,0.6,True,135.62,2.34,False,131.06,5.9,False,59.0,1
HAS,HAS,"Hasbro, Inc.",해즈브로(주),경기 소비재,"Hasbro, Inc.는 미국, 유럽, 캐나다, 멕시코, 라틴 아메리카, 호주,",95.54,0.9,54.5,105.21,58.61,-9.2,0.82,,113.73,19.0,Strong Uptrend,5,95.1,0.46,True,88.53,7.92,False,80.78,18.27,False,61.0,1
HSIC,HSIC,"Henry Schein, Inc.","헨리 샤인, Inc.",헬스케어,"Henry Schein, Inc.는 전 세계 치과 및 의료 종사자에게 의료 제품 및 서비스를 제공합니다.",76.12,-1.4,47.4,83.35,62.03,-8.7,1.12,23.3,90.21,18.5,Neutral,3,76.98,-1.12,True,76.11,0.01,True,72.45,5.07,False,56.0,2
DOC,DOC,"Healthpeak Properties, Inc.","헬스피크 프로퍼티, Inc.",부동산·리츠,"Healthpeak Properties, Inc.는 고품질 부동산을 소유, 운영 및 개발하는 Standard & Poor's 500대 기업입니다.",16.05,-0.93,38.3,18.58,15.41,-13.6,1.23,160.5,19.64,22.4,Strong Downtrend,1,16.8,-4.46,False,16.75,-4.18,False,16.86,-4.8,False,27.0,0
