symbol,display_symbol,name_en,name_local,sector,description,price,change_pct,rsi,high_52w,low_52w,from_high_pct,volume_ratio,trailing_pe,target_price,upside_pct,trend,trend_score,ma_60,diff_60,near_60,ma_120,diff_120,near_120,ma_240,diff_240,near_240,composite_score,near_count
CVX,CVX,Chevron Corporation,Chevron Corporation,에너지,"Chevron Corporation, through its subsidiaries, engages in the integrated energy and chemicals operations in the United S",185.67,0.25,42.1,211.15,129.66,-12.1,0.2,28.0,211.48,13.9,Uptrend,4,190.01,-2.28,False,171.86,8.04,False,159.4,16.48,False,47.0,0
CIEN,CIEN,Ciena Corporation,Ciena Corporation,기술,"Ciena Corporation, a network technology company, provides hardware, software, and services for various network operators",501.99,-3.61,61.6,520.8,65.94,-3.6,0.28,321.8,378.11,-24.7,Strong Uptrend,5,379.61,32.24,False,299.13,67.82,False,203.62,146.53,False,30.0,0
CHD,CHD,"Church & Dwight Co., Inc.","Church & Dwight Co., Inc.",필수 소비재,"Church & Dwight Co., Inc. develops, manufactures, and markets household, personal care, and specialty products. It opera",95.18,0.17,49.8,105.26,81.26,-9.6,0.12,31.5,101.53,6.7,Neutral,3,97.86,-2.74,False,91.75,3.74,False,92.15,3.29,False,33.0,0
CI,CI,The Cigna Group,The Cigna Group,헬스케어,"The Cigna Group, together with its subsidiaries, provides insurance and related products and services in the United Stat",283.98,3.03,59.1,332.99,241.71,-14.7,0.19,12.8,338.29,19.1,Downtrend,2,275.65,3.02,False,273.12,3.98,False,285.08,-0.39,True,56.0,1
CB,CB,Chubb Limited,Chubb Limited,금융 서비스,Chubb Limited provides insurance and reinsurance products worldwide. It operates in six segments: North America Commerci,329.05,0.9,51.4,341.75,265.21,-3.7,0.15,11.6,345.26,4.9,Strong Uptrend,5,327.87,0.36,True,314.11,4.76,False,296.47,10.99,False,53.0,1
CINF,CINF,Cincinnati Financial Corporation,Cincinnati Financial Corporation,금융 서비스,Cincinnati Financial Corporation provides property casualty insurance products in the United States. The company operate,166.17,1.03,56.9,171.64,130.69,-3.2,0.13,11.0,173.33,4.3,Strong Uptrend,5,162.76,2.1,False,162.32,2.37,False,155.85,6.62,False,49.0,0
CSCO,CSCO,"Cisco Systems, Inc.","Cisco Systems, Inc.",기술,"Cisco Systems, Inc. designs, develops, and sells technologies that help to power, secure, and draw insights from the int",88.52,-0.55,67.5,89.8,55.43,-1.4,0.22,31.8,89.09,0.6,Strong Uptrend,5,80.71,9.68,False,78.1,13.34,False,72.28,22.47,False,22.0,0
C,C,Citigroup Inc.,Citigroup Inc.,금융 서비스,"Citigroup Inc., a diversified financial service holding company, provides various financial products and services to con",128.42,0.34,61.8,133.05,66.41,-3.5,0.1,15.9,142.5,11.0,Strong Uptrend,5,116.46,10.27,False,113.05,13.6,False,101.27,26.81,False,58.0,0
CFG,CFG,"Citizens Financial Group, Inc.","Citizens Financial Group, Inc.",금융 서비스,"Citizens Financial Group, Inc. operates as the bank holding company that provides retail and commercial banking products",64.61,1.29,58.9,68.12,35.75,-5.2,0.16,15.3,72.82,12.7,Strong Uptrend,5,62.15,3.96,False,59.43,8.72,False,53.14,21.58,False,58.0,0
CLX,CLX,The Clorox Company,The Clorox Company,필수 소비재,The Clorox Company manufactures and markets consumer and professional products worldwide. The company operates through f,96.85,-1.85,36.9,136.16,95.16,-28.9,0.36,15.9,115.47,19.2,Strong Downtrend,1,110.41,-12.28,False,106.37,-8.95,False,112.81,-14.15,False,39.0,0
CME,CME,CME Group Inc.,CME Group Inc.,금융 서비스,"CME Group Inc., together with its subsidiaries, operates contract markets for the trading of futures and options on futu",284.17,-0.31,35.4,318.84,251.63,-10.9,0.18,24.2,308.2,8.5,Uptrend,4,300.05,-5.29,False,283.99,0.06,True,273.72,3.82,False,45.0,1
CMS,CMS,CMS Energy Corporation,CMS Energy Corporation,유틸리티,CMS Energy Corporation operates as an energy company primarily in Michigan. The company operates through three segments:,76.57,0.39,47.3,79.94,67.06,-4.2,0.14,21.8,81.93,7.0,Strong Uptrend,5,76.26,0.41,True,73.69,3.91,False,72.02,6.32,False,52.0,1
KO,KO,The Coca-Cola Company,The Coca-Cola Company,필수 소비재,"The Coca-Cola Company, a beverage company, manufactures and sells various nonalcoholic beverages in the United States an",76.21,-0.55,50.6,81.0,64.77,-5.9,0.22,25.1,83.67,9.8,Uptrend,4,77.0,-1.03,True,73.54,3.63,False,70.7,7.79,False,46.0,1
CTSH,CTSH,Cognizant Technology Solutions Corporation,Cognizant Technology Solutions Corporation,기술,"Cognizant Technology Solutions Corporation, a professional services company, provides consulting and technology, and out",55.45,0.62,31.9,86.26,55.1,-35.7,0.21,12.2,82.06,48.0,Strong Downtrend,0,63.91,-13.24,False,71.92,-22.9,False,72.27,-23.27,False,29.0,0
COIN,COIN,"Coinbase Global, Inc.","Coinbase Global, Inc.",금융 서비스,"Coinbase Global, Inc. operates platform for crypto assets in the United States and internationally. It provides the prim",198.68,-0.55,55.1,419.78,141.09,-52.7,0.32,44.6,240.76,21.2,Strong Downtrend,1,182.51,8.86,False,219.54,-9.5,False,271.8,-26.9,False,29.0,0
COHR,COHR,Coherent Corp.,Coherent Corp.,기술,"Coherent Corp. develops, manufactures, and markets engineered materials, optoelectronic components and devices, and lase",316.66,-5.78,56.6,350.47,64.32,-9.6,0.53,313.5,313.5,-1.0,Strong Uptrend,5,263.06,20.38,False,219.15,44.49,False,158.79,99.42,False,30.0,0
CL,CL,Colgate-Palmolive Company,Colgate-Palmolive Company,필수 소비재,"Colgate-Palmolive Company, together with its subsidiaries, manufactures and sells consumer products in the United States",84.35,-0.35,48.0,98.53,74.06,-14.4,0.12,32.1,95.37,13.1,Uptrend,4,89.15,-5.38,False,84.09,0.31,True,83.82,0.63,True,59.0,2
CMCSA,CMCSA,Comcast Corporation,Comcast Corporation,커뮤니케이션 서비스,Comcast Corporation operates as a media and technology company worldwide. The company operates through Residential Conne,27.68,0.44,43.2,32.62,24.23,-15.1,0.25,5.4,33.07,19.5,Neutral,3,29.7,-6.8,False,28.02,-1.21,True,29.01,-4.58,False,58.0,1
FIX,FIX,"Comfort Systems USA, Inc.","Comfort Systems USA, Inc.",산업재,"Comfort Systems USA, Inc., together with its subsidiaries, provides mechanical and electrical installation, renovation, ",1753.85,1.61,68.3,1773.91,393.29,-1.1,0.35,50.5,1848.6,5.4,Strong Uptrend,5,1428.62,22.77,False,1211.94,44.71,False,936.89,87.2,False,20.0,0
CAG,CAG,"Conagra Brands, Inc.","Conagra Brands, Inc.",필수 소비재,"Conagra Brands, Inc., together with its subsidiaries, operates as a consumer packaged goods food company primarily in th",14.22,0.35,32.5,23.32,14.09,-39.0,0.25,,16.22,14.1,Strong Downtrend,0,16.97,-16.21,False,16.98,-16.25,False,17.95,-20.78,False,8.0,0
COP,COP,ConocoPhillips,ConocoPhillips,에너지,"ConocoPhillips explores for, produces, transports, and markets crude oil, bitumen, natural gas, liquefied natural gas (L",121.04,-0.59,47.7,133.8,82.47,-9.5,0.39,19.0,138.12,14.1,Strong Uptrend,5,118.35,2.27,False,105.31,14.94,False,97.84,23.71,False,58.0,0
COO,COO,"The Cooper Companies, Inc.","The Cooper Companies, Inc.",헬스케어,"The Cooper Companies, Inc., together with its subsidiaries, develops, manufactures, and markets contact lens wearers. Th",65.26,1.3,29.9,84.44,64.32,-22.7,0.2,32.5,91.07,39.5,Strong Downtrend,1,75.23,-13.25,False,76.91,-15.15,False,74.31,-12.18,False,34.0,0
ED,ED,"Consolidated Edison, Inc.","Consolidated Edison, Inc.",유틸리티,"Consolidated Edison, Inc., through its subsidiaries, engages in the regulated electric, gas, and steam delivery business",109.96,0.83,45.8,115.46,94.04,-4.8,0.09,19.5,112.0,1.9,Uptrend,4,111.1,-1.03,True,104.99,4.73,False,101.87,7.94,False,47.0,1
STZ,STZ,"Constellation Brands, Inc.","Constellation Brands, Inc.",필수 소비재,"Constellation Brands, Inc., together with its subsidiaries, produces, imports, markets, and sells beer, wine, and spirit",155.97,-0.02,47.8,191.72,126.82,-18.6,0.12,16.2,177.55,13.8,Uptrend,4,155.97,0.0,True,148.43,5.08,False,152.59,2.22,False,62.0,1
CPAY,CPAY,"Corpay, Inc.","Corpay, Inc.",기술,"Corpay, Inc. operates as a payments company that helps businesses and consumers to manage and pay their expenses.
It ope",311.14,-0.57,47.5,356.38,255.0,-12.7,0.16,20.7,381.77,22.7,Downtrend,2,318.1,-2.19,False,310.54,0.19,True,313.21,-0.66,True,56.0,2
GLW,GLW,Corning Incorporated,Corning Incorporated,기술,"Corning Incorporated operates in optical communications, display, specialty materials, automotive, and life sciences bus",169.01,-3.91,60.5,175.89,43.45,-3.9,0.47,92.4,145.47,-13.9,Strong Uptrend,5,142.26,18.8,False,115.21,46.7,False,89.89,88.02,False,30.0,0
CSGP,CSGP,"CoStar Group, Inc.","CoStar Group, Inc.",부동산·리츠,"CoStar Group, Inc. provides information, analytics, and online marketplace services to real estate and related business ",36.79,0.96,34.8,96.83,36.44,-62.0,0.16,1839.8,59.84,62.7,Strong Downtrend,0,44.27,-16.9,False,55.28,-33.45,False,69.29,-46.9,False,13.0,0
CTVA,CTVA,"Corteva, Inc.","Corteva, Inc.",원자재,"Corteva, Inc. operates in the agriculture business. The company operates through two segments, Seed and Crop Protection.",80.09,0.36,45.7,85.46,60.7,-6.3,0.15,45.8,85.81,7.1,Strong Uptrend,5,78.91,1.5,True,72.94,9.8,False,71.39,12.19,False,49.0,1
CTRA,CTRA,Coterra Energy Inc.,Coterra Energy Inc.,에너지,"Coterra Energy Inc., an independent oil and gas company, engages in the exploration, development, and production of oil,",33.65,0.36,55.5,36.31,21.85,-7.3,0.15,15.0,37.38,11.1,Strong Uptrend,5,32.06,4.96,False,29.02,15.95,False,26.44,27.27,False,58.0,0
CCI,CCI,Crown Castle Inc.,Crown Castle Inc.,부동산·리츠,"Crown Castle Inc. owns, operates and leases approximately 40,000 cell towers and approximately 90,000 route miles of fib",85.29,-1.22,49.4,109.95,76.96,-22.4,0.13,36.0,98.72,15.7,Strong Downtrend,1,85.25,0.05,True,86.21,-1.07,True,91.43,-6.72,False,47.0,2
CRH,CRH,CRH plc,CRH plc,원자재,"CRH plc, together with its subsidiaries, provides building materials solutions in Ireland, the United States, the United",117.53,-0.4,59.6,130.92,87.84,-10.2,0.14,21.3,142.95,21.6,Downtrend,2,114.01,3.09,False,117.38,0.13,True,110.76,6.11,False,52.0,1
CMI,CMI,Cummins Inc.,Cummins Inc.,산업재,"Cummins Inc. offers various power solutions worldwide. The company operates through five segments: Engine, Distribution,",656.36,-0.66,72.6,660.75,287.81,-0.7,0.13,32.0,643.36,-2.0,Strong Uptrend,5,579.85,13.19,False,545.96,20.22,False,458.43,43.18,False,5.0,0
CVS,CVS,CVS Health Corporation,CVS Health Corporation,헬스케어,CVS Health Corporation provides health solutions in the United States. The company operates through Health Care Benefits,78.04,0.13,57.5,83.14,57.3,-6.1,0.23,56.1,96.58,23.8,Downtrend,2,75.53,3.32,False,76.54,1.96,True,72.05,8.31,False,38.0,1
DVA,DVA,DaVita Inc.,DaVita Inc.,헬스케어,DaVita Inc. provides kidney dialysis services for patients suffering from chronic kidney failure in the United States. T,152.74,0.59,54.7,156.76,103.87,-2.6,0.12,16.1,151.71,-0.7,Uptrend,4,148.51,2.85,False,131.89,15.81,False,133.89,14.08,False,36.0,0
DHR,DHR,Danaher Corporation,Danaher Corporation,헬스케어,"Danaher Corporation designs, manufactures, and markets professional, medical, research, and industrial products and serv",180.63,1.91,37.2,241.54,177.25,-25.2,0.24,35.0,250.14,38.5,Strong Downtrend,1,199.02,-9.24,False,212.95,-15.18,False,206.18,-12.39,False,40.0,0
DRI,DRI,"Darden Restaurants, Inc.","Darden Restaurants, Inc.",경기 소비재,"Darden Restaurants, Inc., together with its subsidiaries, owns and operates full-service restaurants in the United State",200.88,-0.09,53.1,219.08,166.67,-8.3,0.13,21.2,225.48,12.2,Downtrend,2,202.75,-0.92,True,193.68,3.72,False,196.64,2.16,False,40.0,1
DECK,DECK,Deckers Outdoor Corporation,Deckers Outdoor Corporation,경기 소비재,"Deckers Outdoor Corporation, together with its subsidiaries, designs, markets, and distributes footwear, apparel, and ac",108.98,0.41,55.2,129.37,79.54,-15.8,0.13,15.5,128.76,18.2,Uptrend,4,108.66,0.29,True,102.08,6.76,False,104.51,4.28,False,68.0,1
DE,DE,Deere & Company,Deere & Company,산업재,Deere & Company engages in the manufacture and distribution of various equipment worldwide. The company operates through,569.32,1.19,44.6,660.56,436.32,-13.8,0.25,32.1,665.1,16.8,Uptrend,4,588.8,-3.31,False,535.08,6.4,False,511.35,11.34,False,50.0,0
DAL,DAL,"Delta Air Lines, Inc.","Delta Air Lines, Inc.",산업재,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internatio",68.42,-0.04,51.5,75.15,41.0,-9.0,0.14,10.0,79.45,16.1,Uptrend,4,67.06,2.03,False,66.44,2.98,False,60.67,12.77,False,58.0,0
DELL,DELL,Dell Technologies Inc.,Dell Technologies Inc.,기술,"Dell Technologies Inc. designs, develops, manufactures, markets, sells, and supports various comprehensive and integrate",214.04,-0.95,70.6,216.09,90.39,-0.9,0.36,24.6,185.22,-13.5,Strong Uptrend,5,154.98,38.11,False,141.51,51.25,False,135.05,58.49,False,8.0,0
DLR,DLR,"Digital Realty Trust, Inc.","Digital Realty Trust, Inc.",부동산·리츠,"Digital Realty Trust, Inc. owns, acquires, develops, and operates data centers through its operating partnership subsidi",195.84,-2.08,60.9,203.91,146.93,-4.0,0.17,51.8,213.14,8.8,Strong Uptrend,5,180.68,8.39,False,169.06,15.84,False,168.71,16.08,False,40.0,0
DVN,DVN,Devon Energy Corporation,Devon Energy Corporation,에너지,"Devon Energy Corporation, an independent energy company, engages in the exploration, development, and production of oil,",48.14,0.42,55.4,52.07,29.5,-7.5,0.15,11.5,58.6,21.7,Strong Uptrend,5,45.86,4.97,False,40.95,17.56,False,36.92,30.39,False,64.0,0
DG,DG,Dollar General Corporation,Dollar General Corporation,필수 소비재,"Dollar General Corporation, a discount retailer, provides various merchandise products in the southern, southwestern, mi",119.3,-1.17,40.6,155.5,85.12,-23.3,0.17,17.4,147.21,23.4,Neutral,3,134.73,-11.45,False,130.01,-8.24,False,117.72,1.34,True,55.0,1
DPZ,DPZ,"Domino's Pizza, Inc.","Domino's Pizza, Inc.",경기 소비재,"Domino's Pizza, Inc. operates as a pizza company worldwide. The company operates through three segments: U.S. Stores, In",334.24,-9.13,29.7,489.23,334.24,-31.7,2.17,19.0,461.9,38.2,Strong Downtrend,0,381.7,-12.43,False,396.57,-15.72,False,420.68,-20.55,False,34.0,0
D,D,"Dominion Energy, Inc.","Dominion Energy, Inc.",유틸리티,"Dominion Energy, Inc. provides regulated electricity and natural gas services in the United States. It operates through ",62.53,-0.08,51.6,65.81,50.61,-5.0,0.13,18.0,66.24,5.9,Strong Uptrend,5,62.49,0.06,True,60.74,2.95,False,58.82,6.31,False,56.0,1
DOW,DOW,Dow Inc.,Dow Inc.,원자재,"Dow Inc., through its subsidiaries, provides various materials science solutions for packaging, infrastructure, mobility",37.6,-2.74,48.4,41.87,20.03,-10.2,0.2,,42.93,14.2,Strong Uptrend,5,35.32,6.46,False,29.58,27.11,False,27.11,38.69,False,57.0,0
DASH,DASH,"DoorDash, Inc.","DoorDash, Inc.",경기 소비재,"DoorDash, Inc., together with its subsidiaries, operates a commerce platform that connects merchants, consumers, and das",178.72,1.1,57.9,281.74,146.6,-36.6,0.2,84.3,251.55,40.8,Strong Downtrend,1,170.76,4.66,False,193.29,-7.54,False,218.71,-18.28,False,36.0,0
DOV,DOV,Dover Corporation,Dover Corporation,산업재,"Dover Corporation provides equipment and components, consumable supplies, aftermarket parts, software and digital soluti",225.07,0.13,59.5,232.78,160.34,-3.3,0.21,28.1,245.82,9.2,Strong Uptrend,5,217.56,3.45,False,205.4,9.58,False,190.97,17.86,False,48.0,0
DHI,DHI,"D.R. Horton, Inc.","D.R. Horton, Inc.",경기 소비재,"D.R. Horton, Inc. operates as a homebuilding company in East, North, Southeast, South Central, Southwest, and Northwest ",160.07,0.11,65.1,182.95,115.9,-12.5,0.14,15.0,165.43,3.3,Neutral,3,149.91,6.78,False,149.76,6.88,False,148.35,7.9,False,23.0,0
DTE,DTE,DTE Energy Company,DTE Energy Company,유틸리티,DTE Energy Company engages in energy-related businesses and services. The company operates through four segments: Electr,148.25,0.93,56.2,150.98,126.65,-1.8,0.13,21.1,160.11,8.0,Strong Uptrend,5,144.44,2.64,False,137.92,7.49,False,135.86,9.12,False,48.0,0
DUK,DUK,Duke Energy Corporation,Duke Energy Corporation,유틸리티,"Duke Energy Corporation, through its subsidiaries, operates as an energy company in the United States. The company opera",127.69,0.33,45.8,133.46,108.61,-4.3,0.11,20.2,139.56,9.3,Uptrend,4,128.29,-0.47,True,123.25,3.6,False,120.72,5.77,False,46.0,1
DD,DD,"DuPont de Nemours, Inc.","DuPont de Nemours, Inc.",원자재,"DuPont de Nemours, Inc. provides technology-based materials and solutions in the United States, Canada, the Asia Pacific",46.43,0.22,50.4,51.32,26.47,-9.5,0.19,221.1,55.33,19.2,Uptrend,4,46.91,-1.02,True,43.83,5.93,False,37.21,24.78,False,50.0,1
ETN,ETN,Eaton Corporation plc,Eaton Corporation plc,산업재,"Eaton Corporation plc operates as a power management company in the United States, Canada, Latin America, Europe, and th",418.17,-1.36,67.3,424.5,284.24,-1.5,0.25,39.9,412.95,-1.2,Strong Uptrend,5,374.79,11.57,False,356.6,17.27,False,355.48,17.64,False,15.0,0
SATS,SATS,EchoStar Corporation,EchoStar Corporation,커뮤니케이션 서비스,"EchoStar Corporation provides pay-tv services in the United States, Mexico, Canada, South and Central America, Asia, Afr",120.07,2.19,47.8,135.11,15.99,-11.1,0.19,,129.6,7.9,Strong Uptrend,5,116.07,3.45,False,106.3,12.95,False,75.32,59.41,False,51.0,0
EBAY,EBAY,eBay Inc.,eBay Inc.,경기 소비재,"eBay Inc., together with its subsidiaries, operates marketplace platforms that connect buyers and sellers in the United ",100.81,2.93,56.0,107.13,65.4,-5.9,0.3,23.7,99.93,-0.9,Strong Uptrend,5,91.75,9.87,False,88.89,13.41,False,86.74,16.22,False,38.0,0
ECL,ECL,Ecolab Inc.,Ecolab Inc.,원자재,"Ecolab Inc. provides water, hygiene, and infection prevention solutions and services in the United States and internatio",267.4,-0.78,44.6,307.53,235.69,-13.0,0.19,36.7,318.95,19.3,Downtrend,2,280.46,-4.66,False,273.05,-2.07,False,270.32,-1.08,True,42.0,1
EW,EW,Edwards Lifesciences Corporation,Edwards Lifesciences Corporation,헬스케어,Edwards Lifesciences Corporation provides products and technologies to treat advanced cardiovascular diseases in the Uni,84.07,-0.1,59.3,87.18,72.65,-3.6,0.28,46.4,96.96,15.3,Neutral,3,81.35,3.34,False,83.02,1.26,True,80.22,4.8,False,49.0,1
EIX,EIX,Edison International,Edison International,유틸리티,"Edison International, through its subsidiaries, engages in the generation and distribution of electric power. The compan",68.81,-0.07,39.4,75.82,45.61,-9.2,0.11,6.0,75.75,10.1,Uptrend,4,70.2,-1.98,True,64.01,7.5,False,57.91,18.82,False,52.0,1
ELV,ELV,"Elevance Health, Inc.","Elevance Health, Inc.",헬스케어,"Elevance Health, Inc., together with its subsidiaries, operates as a health benefits company in the United States. The c",355.31,3.06,75.5,412.86,270.1,-13.9,0.26,15.0,386.86,8.9,Strong Downtrend,1,313.51,13.33,False,327.28,8.56,False,329.72,7.76,False,4.0,0
EME,EME,"EMCOR Group, Inc.","EMCOR Group, Inc.",산업재,"EMCOR Group, Inc. provides electrical and mechanical construction and facilities, building, and industrial services in t",861.52,-0.96,68.2,873.11,399.93,-1.3,0.23,30.6,887.0,3.0,Strong Uptrend,5,767.26,12.29,False,704.05,22.37,False,645.62,33.44,False,22.0,0
EPAM,EPAM,"EPAM Systems, Inc.","EPAM Systems, Inc.",기술,"EPAM Systems, Inc. provides digital platform engineering and software development services worldwide. The company offers",119.64,0.55,32.3,221.4,118.98,-46.0,0.14,17.8,187.24,56.5,Strong Downtrend,1,144.51,-17.21,False,172.0,-30.44,False,168.62,-29.05,False,31.0,0
ETR,ETR,Entergy Corporation,Entergy Corporation,유틸리티,"Entergy Corporation, together with its subsidiaries, engages in the production and retail distribution of electricity in",113.99,0.31,57.6,117.44,78.93,-2.9,0.08,29.2,117.78,3.3,Strong Uptrend,5,106.66,6.87,False,100.12,13.85,False,93.3,22.18,False,45.0,0
EMR,EMR,Emerson Electric Co.,Emerson Electric Co.,산업재,"Emerson Electric Co., a technology and software company, provides various solutions in the Americas, Asia, the Middle Ea",140.72,-0.45,51.3,161.07,102.79,-12.6,0.16,34.4,164.17,16.7,Neutral,3,142.04,-0.93,True,139.29,1.03,True,135.05,4.2,False,59.0,2
EOG,EOG,"EOG Resources, Inc.","EOG Resources, Inc.",에너지,"EOG Resources, Inc., together with its subsidiaries, explores for, develops, produces, and markets crude oil, natural ga",133.91,0.59,49.5,148.74,100.04,-10.0,0.14,14.7,155.48,16.1,Strong Uptrend,5,129.28,3.58,False,117.34,14.12,False,115.18,16.26,False,70.0,0
EQIX,EQIX,"Equinix, Inc.","Equinix, Inc.",부동산·리츠,"Equinix, Inc. shortens the path to boundless connectivity anywhere in the world. Its digital infrastructure, data center",1092.7,-1.45,69.0,1115.29,722.15,-2.0,0.27,79.5,1110.59,1.6,Strong Uptrend,5,968.36,12.84,False,869.83,25.62,False,835.2,30.83,False,17.0,0
EQT,EQT,EQT Corporation,EQT Corporation,에너지,"EQT Corporation engages in the exploration, production, gathering, and transmission of hydrocarbons and natural gas. The",59.8,1.51,49.8,67.93,48.86,-12.0,0.24,11.3,70.16,17.3,Uptrend,4,60.32,-0.86,True,58.04,3.03,False,55.93,6.92,False,68.0,1
EQR,EQR,Equity Residential,Equity Residential,부동산·리츠,"Equity Residential is committed to creating communities where people thrive. The Company, a member of the S&P 500, owns ",62.65,0.63,58.9,68.64,57.29,-8.7,0.1,21.3,69.88,11.5,Uptrend,4,61.15,2.45,False,60.51,3.54,False,62.05,0.97,True,52.0,1
EFX,EFX,Equifax Inc.,Equifax Inc.,산업재,"Equifax Inc. operates as a data, analytics, and technology company. The company operates through three segments: Workfor",176.15,2.13,42.1,278.03,169.5,-36.6,0.17,31.1,229.19,30.1,Strong Downtrend,0,188.87,-6.73,False,200.82,-12.28,False,225.06,-21.73,False,28.0,0
EL,EL,The Estée Lauder Companies Inc.,The Estée Lauder Companies Inc.,필수 소비재,"The Estée Lauder Companies Inc. manufactures, markets, and sells skin care, makeup, fragrance, and hair care products wo",76.87,-1.22,46.9,119.24,56.8,-35.5,0.19,,95.82,24.7,Strong Downtrend,1,90.05,-14.64,False,96.29,-20.17,False,90.26,-14.83,False,33.0,0
ESS,ESS,"Essex Property Trust, Inc.","Essex Property Trust, Inc.",부동산·리츠,"Essex Property Trust, Inc., an S&P 500 company, is a fully integrated real estate investment trust. The firm acquires, d",256.07,0.27,59.1,283.85,237.05,-9.8,0.15,24.6,278.13,8.6,Strong Downtrend,1,249.82,2.5,False,251.06,2.0,True,257.23,-0.45,True,32.0,2
ERIE,ERIE,Erie Indemnity Company,Erie Indemnity Company,금융 서비스,Erie Indemnity Company operates as a managing attorney-in-fact for the subscribers at the Erie Insurance Exchange in the,232.18,-0.62,37.3,366.8,232.18,-36.7,0.24,21.3,,,Strong Downtrend,0,257.36,-9.78,False,270.12,-14.05,False,303.97,-23.62,False,11.0,0
EG,EG,"Everest Group, Ltd.","Everest Group, Ltd.",금융 서비스,"Everest Group, Ltd., together with subsidiaries, provides reinsurance and insurance products in the United States, Europ",345.39,0.59,58.2,362.6,303.02,-4.7,0.08,9.1,371.53,7.6,Neutral,3,331.74,4.11,False,326.8,5.69,False,332.23,3.96,False,43.0,0
EVRG,EVRG,"Evergy, Inc.","Evergy, Inc.",유틸리티,"Evergy, Inc., together with its subsidiaries, engages in the generation, transmission, distribution, and sale of electri",81.94,0.87,51.7,84.41,61.73,-2.9,0.11,22.4,89.88,9.7,Strong Uptrend,5,80.98,1.19,True,77.54,5.67,False,73.57,11.38,False,52.0,1
EXE,EXE,Expand Energy Corporation,Expand Energy Corporation,에너지,Expand Energy Corporation operates as an independent natural gas production company in the United States. The company en,97.36,0.95,40.8,122.22,92.08,-20.3,0.21,12.9,132.35,35.9,Strong Downtrend,1,104.29,-6.64,False,107.75,-9.64,False,105.68,-7.87,False,47.0,0
ES,ES,Eversource Energy,Eversource Energy,유틸리티,"Eversource Energy, a public utility holding company, engages in the energy delivery business. The company operates throu",68.79,0.22,47.6,75.41,55.3,-8.8,0.08,15.1,72.58,5.5,Neutral,3,70.39,-2.27,False,69.05,-0.38,True,66.81,2.96,False,44.0,1
EXPD,EXPD,"Expeditors International of Washington, Inc.","Expeditors International of Washington, Inc.",산업재,"Expeditors International of Washington, Inc., together with its subsidiaries, provides logistics services in the America",148.51,0.64,54.7,165.04,104.9,-10.0,0.1,25.0,139.5,-6.1,Neutral,3,147.99,0.35,True,148.8,-0.19,True,132.86,11.78,False,40.0,2
EXR,EXR,Extra Space Storage Inc.,Extra Space Storage Inc.,부동산·리츠,"Extra Space Storage Inc., headquartered in Salt Lake City, Utah, is a self-administered and self-managed REIT and a memb",141.57,-0.37,54.4,151.0,123.73,-6.2,0.09,30.8,151.75,7.2,Neutral,3,140.08,1.06,True,135.91,4.16,False,138.24,2.41,False,37.0,1
FFIV,FFIV,"F5, Inc.","F5, Inc.",기술,"F5, Inc. provides multicloud application security and delivery solutions in the United States, Europe, the Middle East, ",302.18,-0.32,52.5,343.17,223.99,-11.9,0.2,25.0,311.3,3.0,Neutral,3,287.8,5.0,False,270.91,11.54,False,288.17,4.86,False,39.0,0
XOM,XOM,Exxon Mobil Corporation,Exxon Mobil Corporation,에너지,"Exxon Mobil Corporation engages in the exploration and production of crude oil and natural gas in the United States, Can",149.2,0.19,42.4,171.47,99.35,-13.0,0.15,22.3,164.41,10.2,Uptrend,4,153.2,-2.61,False,136.71,9.14,False,122.49,21.81,False,47.0,0
FDS,FDS,FactSet Research Systems Inc.,FactSet Research Systems Inc.,금융 서비스,"FactSet Research Systems Inc., together with its subsidiaries, operates as a financial digital platform and enterprise s",227.07,1.32,52.3,466.55,189.08,-51.3,0.12,14.6,252.44,11.2,Strong Downtrend,1,214.93,5.65,False,247.33,-8.19,False,311.59,-27.13,False,30.0,0
FRT,FRT,Federal Realty Investment Trust,Federal Realty Investment Trust,부동산·리츠,"Federal Realty Investment Trust is a recognized leader in the ownership, operation and redevelopment of high-quality ret",111.04,0.0,62.5,112.53,87.65,-1.3,0.06,23.8,116.05,4.5,Strong Uptrend,5,106.15,4.61,False,101.91,8.96,False,97.68,13.68,False,45.0,0
FICO,FICO,Fair Isaac Corporation,Fair Isaac Corporation,기술,"Fair Isaac Corporation provides analytics software in the Americas, Europe, the Middle East, Africa, and the Asia Pacifi",1027.62,2.28,44.7,2206.01,922.37,-53.4,0.19,38.0,1641.82,59.8,Strong Downtrend,0,1205.78,-14.78,False,1451.6,-29.21,False,1538.74,-33.22,False,24.0,0
FIS,FIS,"Fidelity National Information Services, Inc.","Fidelity National Information Services, Inc.",기술,"Fidelity National Information Services, Inc. provides solutions to financial institutions, businesses, and developers wo",46.42,1.51,44.8,80.68,43.37,-42.5,0.12,63.6,64.95,39.9,Strong Downtrend,0,48.63,-4.54,False,56.3,-17.55,False,64.27,-27.77,False,19.0,0
FDX,FDX,FedEx Corporation,FedEx Corporation,산업재,"FedEx Corporation, together with its subsidiaries, provides transportation, e-commerce, and business services in the Uni",386.39,-0.41,59.0,394.59,205.29,-2.1,0.11,20.6,401.89,4.0,Strong Uptrend,5,367.72,5.08,False,325.64,18.66,False,276.42,39.78,False,45.0,0
