symbol,display_symbol,name_en,name_local,sector,description,price,rsi,high_52w,low_52w,from_high_pct,volume_ratio,trailing_pe,target_price,upside_pct,trend,trend_score,ma_60,diff_60,near_60,ma_120,diff_120,near_120,ma_240,diff_240,near_240,composite_score,near_count
CINF,CINF,Cincinnati Financial Corporation,Cincinnati Financial Corporation,금융 서비스,Cincinnati Financial Corporation provides property casualty insurance products in the United States. The company operate,164.48,53.4,171.64,130.69,-4.2,0.89,10.8,173.33,5.4,Strong Uptrend,5,162.61,1.15,True,162.21,1.4,True,155.77,5.59,False,60.0,2
CSCO,CSCO,"Cisco Systems, Inc.","Cisco Systems, Inc.",기술,"Cisco Systems, Inc. designs, develops, and sells technologies that help to power, secure, and draw insights from the int",89.01,69.8,89.8,55.02,-0.9,1.01,32.0,89.09,0.1,Strong Uptrend,5,80.53,10.53,False,77.97,14.16,False,72.17,23.33,False,22.0,0
C,C,Citigroup Inc.,Citigroup Inc.,금융 서비스,"Citigroup Inc., a diversified financial service holding company, provides various financial products and services to con",127.98,61.1,133.05,66.41,-3.8,0.52,15.8,142.5,11.3,Strong Uptrend,5,116.23,10.11,False,112.82,13.44,False,101.04,26.66,False,58.0,0
CFG,CFG,"Citizens Financial Group, Inc.","Citizens Financial Group, Inc.",금융 서비스,"Citizens Financial Group, Inc. operates as the bank holding company that provides retail and commercial banking products",63.79,55.2,68.12,35.75,-6.4,0.78,15.1,72.82,14.2,Strong Uptrend,5,62.12,2.69,False,59.32,7.54,False,53.04,20.27,False,58.0,0
CLX,CLX,The Clorox Company,The Clorox Company,필수 소비재,The Clorox Company manufactures and markets consumer and professional products worldwide. The company operates through f,98.68,40.0,136.16,95.16,-27.5,0.91,16.2,115.47,17.0,Strong Downtrend,1,110.6,-10.78,False,106.48,-7.33,False,112.96,-12.64,False,39.0,0
CME,CME,CME Group Inc.,CME Group Inc.,금융 서비스,"CME Group Inc., together with its subsidiaries, operates contract markets for the trading of futures and options on futu",285.06,36.2,318.84,251.63,-10.6,1.01,24.3,308.2,8.1,Uptrend,4,300.03,-4.99,False,283.77,0.45,True,273.63,4.18,False,45.0,1
KO,KO,The Coca-Cola Company,The Coca-Cola Company,필수 소비재,"The Coca-Cola Company, a beverage company, manufactures and sells various nonalcoholic beverages in the United States an",76.63,53.2,81.0,64.77,-5.4,0.9,25.2,83.67,9.2,Uptrend,4,76.94,-0.4,True,73.47,4.3,False,70.66,8.45,False,46.0,1
CMS,CMS,CMS Energy Corporation,CMS Energy Corporation,유틸리티,CMS Energy Corporation operates as an energy company primarily in Michigan. The company operates through three segments:,76.27,45.6,79.94,67.06,-4.6,1.21,21.7,81.93,7.4,Strong Uptrend,5,76.16,0.14,True,73.66,3.54,False,71.99,5.95,False,52.0,1
CTSH,CTSH,Cognizant Technology Solutions Corporation,Cognizant Technology Solutions Corporation,기술,"Cognizant Technology Solutions Corporation, a professional services company, provides consulting and technology, and out",55.11,30.2,86.26,55.1,-36.1,1.18,12.1,82.06,48.9,Strong Downtrend,0,64.35,-14.36,False,72.06,-23.52,False,72.38,-23.86,False,29.0,0
COHR,COHR,Coherent Corp.,Coherent Corp.,기술,"Coherent Corp. develops, manufactures, and markets engineered materials, optoelectronic components and devices, and lase",336.09,65.3,350.47,63.51,-4.1,0.93,332.8,313.5,-6.7,Strong Uptrend,5,261.38,28.58,False,217.61,54.45,False,157.8,112.98,False,10.0,0
COIN,COIN,"Coinbase Global, Inc.","Coinbase Global, Inc.",금융 서비스,"Coinbase Global, Inc. operates platform for crypto assets in the United States and internationally. It provides the prim",199.77,55.8,419.78,141.09,-52.4,0.55,44.9,240.76,20.5,Strong Downtrend,1,182.52,9.45,False,220.75,-9.5,False,271.83,-26.51,False,29.0,0
CMCSA,CMCSA,Comcast Corporation,Comcast Corporation,커뮤니케이션 서비스,Comcast Corporation operates as a media and technology company worldwide. The company operates through Residential Conne,27.56,42.5,32.62,24.23,-15.5,2.47,5.4,33.07,20.0,Neutral,3,29.72,-7.27,False,28.0,-1.57,True,29.03,-5.06,False,63.0,1
CL,CL,Colgate-Palmolive Company,Colgate-Palmolive Company,필수 소비재,"Colgate-Palmolive Company, together with its subsidiaries, manufactures and sells consumer products in the United States",84.65,49.1,98.53,74.06,-14.1,1.0,32.2,95.37,12.7,Uptrend,4,89.15,-5.05,False,84.02,0.75,True,83.83,0.98,True,59.0,2
FIX,FIX,"Comfort Systems USA, Inc.","Comfort Systems USA, Inc.",산업재,"Comfort Systems USA, Inc., together with its subsidiaries, provides mechanical and electrical installation, renovation, ",1726.12,66.6,1773.91,375.15,-2.7,2.25,49.7,1848.6,7.1,Strong Uptrend,5,1418.9,21.65,False,1205.36,43.2,False,931.46,85.31,False,30.0,0
COP,COP,ConocoPhillips,ConocoPhillips,에너지,"ConocoPhillips explores for, produces, transports, and markets crude oil, bitumen, natural gas, liquefied natural gas (L",121.76,49.0,133.8,82.47,-9.0,1.25,19.1,138.12,13.4,Strong Uptrend,5,118.03,3.16,False,105.02,15.94,False,97.71,24.61,False,58.0,0
CAG,CAG,"Conagra Brands, Inc.","Conagra Brands, Inc.",필수 소비재,"Conagra Brands, Inc., together with its subsidiaries, operates as a consumer packaged goods food company primarily in th",14.17,31.6,23.32,14.09,-39.2,0.8,,16.22,14.5,Strong Downtrend,1,17.03,-16.79,False,17.01,-16.7,False,17.98,-21.19,False,14.0,0
STZ,STZ,"Constellation Brands, Inc.","Constellation Brands, Inc.",필수 소비재,"Constellation Brands, Inc., together with its subsidiaries, produces, imports, markets, and sells beer, wine, and spirit",156.0,47.8,191.72,126.82,-18.6,0.63,16.2,177.55,13.8,Uptrend,4,155.95,0.03,True,148.22,5.25,False,152.72,2.15,False,62.0,1
ED,ED,"Consolidated Edison, Inc.","Consolidated Edison, Inc.",유틸리티,"Consolidated Edison, Inc., through its subsidiaries, engages in the regulated electric, gas, and steam delivery business",109.06,41.9,115.46,94.04,-5.5,0.79,19.3,112.0,2.7,Uptrend,4,111.02,-1.77,True,104.87,4.0,False,101.83,7.1,False,40.0,1
COO,COO,"The Cooper Companies, Inc.","The Cooper Companies, Inc.",헬스케어,"The Cooper Companies, Inc., together with its subsidiaries, develops, manufactures, and markets contact lens wearers. Th",64.42,25.0,84.44,64.32,-23.7,1.21,32.0,91.07,41.4,Strong Downtrend,1,75.48,-14.65,False,76.95,-16.28,False,74.39,-13.4,False,34.0,0
CPAY,CPAY,"Corpay, Inc.","Corpay, Inc.",기술,"Corpay, Inc. operates as a payments company that helps businesses and consumers to manage and pay their expenses.
It ope",312.91,48.7,356.38,255.0,-12.2,0.66,20.8,381.77,22.0,Downtrend,2,318.29,-1.69,True,310.12,0.9,True,313.37,-0.15,True,60.0,3
CTVA,CTVA,"Corteva, Inc.","Corteva, Inc.",원자재,"Corteva, Inc. operates in the agriculture business. The company operates through two segments, Seed and Crop Protection.",79.8,43.9,85.46,60.7,-6.6,0.68,45.6,85.81,7.5,Strong Uptrend,5,78.8,1.27,True,72.78,9.65,False,71.33,11.87,False,42.0,1
CSGP,CSGP,"CoStar Group, Inc.","CoStar Group, Inc.",부동산·리츠,"CoStar Group, Inc. provides information, analytics, and online marketplace services to real estate and related business ",36.44,32.7,96.83,36.44,-62.4,0.75,1822.0,59.84,64.2,Strong Downtrend,0,44.69,-18.46,False,55.55,-34.4,False,69.45,-47.53,False,13.0,0
GLW,GLW,Corning Incorporated,Corning Incorporated,기술,"Corning Incorporated operates in optical communications, display, specialty materials, automotive, and life sciences bus",175.89,68.4,175.89,43.23,0.0,1.01,96.1,145.47,-17.3,Strong Uptrend,5,141.16,24.6,False,114.54,53.56,False,89.38,96.79,False,10.0,0
CTRA,CTRA,Coterra Energy Inc.,Coterra Energy Inc.,에너지,"Coterra Energy Inc., an independent oil and gas company, engages in the exploration, development, and production of oil,",33.53,54.8,36.31,21.85,-7.7,0.88,15.0,37.38,11.5,Strong Uptrend,5,31.97,4.88,False,28.94,15.86,False,26.4,27.01,False,58.0,0
CCI,CCI,Crown Castle Inc.,Crown Castle Inc.,부동산·리츠,"Crown Castle Inc. owns, operates and leases approximately 40,000 cell towers and approximately 90,000 route miles of fib",86.34,52.4,109.95,76.96,-21.5,0.94,36.4,98.72,14.3,Strong Downtrend,1,85.26,1.27,True,86.24,0.12,True,91.48,-5.62,False,41.0,2
CRH,CRH,CRH plc,CRH plc,원자재,"CRH plc, together with its subsidiaries, provides building materials solutions in Ireland, the United States, the United",118.0,60.9,130.92,87.84,-9.9,0.64,21.4,142.95,21.1,Downtrend,2,114.11,3.41,False,117.39,0.52,True,110.68,6.61,False,46.0,1
CMI,CMI,Cummins Inc.,Cummins Inc.,산업재,"Cummins Inc. offers various power solutions worldwide. The company operates through five segments: Engine, Distribution,",660.75,75.2,660.75,287.81,0.0,0.66,32.3,643.36,-2.6,Strong Uptrend,5,578.61,14.2,False,544.11,21.44,False,457.05,44.57,False,5.0,0
CVS,CVS,CVS Health Corporation,CVS Health Corporation,헬스케어,CVS Health Corporation provides health solutions in the United States. The company operates through Health Care Benefits,77.94,57.2,83.14,57.3,-6.3,1.01,56.1,96.58,23.9,Downtrend,2,75.46,3.29,False,76.53,1.84,True,71.98,8.28,False,38.0,1
DVA,DVA,DaVita Inc.,DaVita Inc.,헬스케어,DaVita Inc. provides kidney dialysis services for patients suffering from chronic kidney failure in the United States. T,151.85,53.3,156.76,103.87,-3.1,1.05,16.0,151.71,-0.1,Uptrend,4,147.75,2.77,False,131.61,15.38,False,133.85,13.45,False,36.0,0
DHR,DHR,Danaher Corporation,Danaher Corporation,헬스케어,"Danaher Corporation designs, manufactures, and markets professional, medical, research, and industrial products and serv",177.25,31.9,241.54,177.25,-26.6,1.47,34.4,250.14,41.1,Strong Downtrend,1,199.66,-11.22,False,213.24,-16.88,False,206.26,-14.06,False,34.0,0
DECK,DECK,Deckers Outdoor Corporation,Deckers Outdoor Corporation,경기 소비재,"Deckers Outdoor Corporation, together with its subsidiaries, designs, markets, and distributes footwear, apparel, and ac",108.53,54.3,129.37,79.54,-16.1,0.61,15.4,128.76,18.6,Uptrend,4,108.51,0.02,True,101.85,6.56,False,104.58,3.78,False,68.0,1
DRI,DRI,"Darden Restaurants, Inc.","Darden Restaurants, Inc.",경기 소비재,"Darden Restaurants, Inc., together with its subsidiaries, owns and operates full-service restaurants in the United State",201.06,53.4,219.08,166.67,-8.2,0.7,21.2,225.48,12.1,Downtrend,2,202.7,-0.81,True,193.48,3.92,False,196.62,2.26,False,40.0,1
DELL,DELL,Dell Technologies Inc.,Dell Technologies Inc.,기술,"Dell Technologies Inc. designs, develops, manufactures, markets, sells, and supports various comprehensive and integrate",216.09,72.7,216.09,90.39,0.0,0.62,24.9,185.22,-14.3,Strong Uptrend,5,153.38,40.89,False,141.07,53.18,False,134.58,60.57,False,8.0,0
DE,DE,Deere & Company,Deere & Company,산업재,Deere & Company engages in the manufacture and distribution of various equipment worldwide. The company operates through,562.64,41.8,660.56,436.32,-14.8,0.92,31.8,665.1,18.2,Uptrend,4,588.12,-4.33,False,534.16,5.33,False,511.02,10.1,False,50.0,0
DAL,DAL,"Delta Air Lines, Inc.","Delta Air Lines, Inc.",산업재,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internatio",68.45,51.6,75.15,41.0,-8.9,0.51,10.0,79.45,16.1,Uptrend,4,67.03,2.12,False,66.35,3.17,False,60.6,12.95,False,58.0,0
DG,DG,Dollar General Corporation,Dollar General Corporation,필수 소비재,"Dollar General Corporation, a discount retailer, provides various merchandise products in the southern, southwestern, mi",120.71,42.7,155.5,85.12,-22.4,0.61,17.6,147.21,22.0,Neutral,3,135.09,-10.64,False,129.83,-7.02,False,117.59,2.65,False,51.0,0
DVN,DVN,Devon Energy Corporation,Devon Energy Corporation,에너지,"Devon Energy Corporation, an independent energy company, engages in the exploration, development, and production of oil,",47.94,54.5,52.07,29.5,-7.9,0.82,11.5,58.6,22.2,Strong Uptrend,5,45.72,4.86,False,40.81,17.47,False,36.86,30.06,False,64.0,0
DLR,DLR,"Digital Realty Trust, Inc.","Digital Realty Trust, Inc.",부동산·리츠,"Digital Realty Trust, Inc. owns, acquires, develops, and operates data centers through its operating partnership subsidi",200.0,72.2,203.91,146.93,-1.9,2.34,52.9,213.14,6.6,Strong Uptrend,5,180.19,10.99,False,168.83,18.46,False,168.57,18.65,False,15.0,0
D,D,"Dominion Energy, Inc.","Dominion Energy, Inc.",유틸리티,"Dominion Energy, Inc. provides regulated electricity and natural gas services in the United States. It operates through ",62.58,51.9,65.81,50.61,-4.9,0.73,18.0,66.24,5.8,Strong Uptrend,5,62.45,0.21,True,60.69,3.11,False,58.78,6.46,False,56.0,1
DPZ,DPZ,"Domino's Pizza, Inc.","Domino's Pizza, Inc.",경기 소비재,"Domino's Pizza, Inc. operates as a pizza company worldwide. The company operates through three segments: U.S. Stores, In",367.83,46.3,489.23,348.14,-24.8,1.69,20.9,461.9,25.6,Strong Downtrend,0,382.88,-3.93,False,397.07,-7.36,False,421.26,-12.68,False,49.0,0
DASH,DASH,"DoorDash, Inc.","DoorDash, Inc.",경기 소비재,"DoorDash, Inc., together with its subsidiaries, operates a commerce platform that connects merchants, consumers, and das",176.78,56.4,281.74,146.6,-37.3,0.5,83.4,251.55,42.3,Strong Downtrend,1,171.25,3.23,False,193.92,-8.84,False,218.76,-19.19,False,36.0,0
DOW,DOW,Dow Inc.,Dow Inc.,원자재,"Dow Inc., through its subsidiaries, provides various materials science solutions for packaging, infrastructure, mobility",38.66,52.3,41.87,20.03,-7.7,0.81,,42.93,11.0,Strong Uptrend,5,35.14,10.02,False,29.46,31.23,False,27.07,42.81,False,51.0,0
DOV,DOV,Dover Corporation,Dover Corporation,산업재,"Dover Corporation provides equipment and components, consumable supplies, aftermarket parts, software and digital soluti",224.78,59.3,232.78,160.34,-3.4,1.08,28.1,245.82,9.4,Strong Uptrend,5,217.18,3.5,False,205.02,9.64,False,190.79,17.82,False,48.0,0
DHI,DHI,"D.R. Horton, Inc.","D.R. Horton, Inc.",경기 소비재,"D.R. Horton, Inc. operates as a homebuilding company in East, North, Southeast, South Central, Southwest, and Northwest ",159.9,64.9,182.95,115.9,-12.6,0.78,15.0,165.43,3.5,Neutral,3,149.74,6.79,False,149.66,6.84,False,148.21,7.89,False,43.0,0
DTE,DTE,DTE Energy Company,DTE Energy Company,유틸리티,DTE Energy Company engages in energy-related businesses and services. The company operates through four segments: Electr,146.88,52.2,150.98,126.65,-2.7,1.33,20.9,160.11,9.0,Strong Uptrend,5,144.19,1.87,True,137.8,6.59,False,135.78,8.17,False,52.0,1
DUK,DUK,Duke Energy Corporation,Duke Energy Corporation,유틸리티,"Duke Energy Corporation, through its subsidiaries, operates as an energy company in the United States. The company opera",127.27,44.2,133.46,108.61,-4.6,0.72,20.2,139.56,9.7,Uptrend,4,128.16,-0.69,True,123.2,3.3,False,120.65,5.49,False,39.0,1
ETN,ETN,Eaton Corporation plc,Eaton Corporation plc,산업재,"Eaton Corporation plc operates as a power management company in the United States, Canada, Latin America, Europe, and th",423.92,72.4,424.5,283.52,-0.1,1.14,40.5,412.95,-2.6,Strong Uptrend,5,373.71,13.44,False,356.28,18.99,False,355.06,19.39,False,5.0,0
DD,DD,"DuPont de Nemours, Inc.","DuPont de Nemours, Inc.",원자재,"DuPont de Nemours, Inc. provides technology-based materials and solutions in the United States, Canada, the Asia Pacific",46.33,49.8,51.32,26.47,-9.7,0.88,220.6,55.33,19.4,Uptrend,4,46.87,-1.15,True,43.73,5.95,False,37.14,24.74,False,50.0,1
EBAY,EBAY,eBay Inc.,eBay Inc.,경기 소비재,"eBay Inc., together with its subsidiaries, operates marketplace platforms that connect buyers and sellers in the United ",97.94,50.8,107.13,65.4,-8.6,1.86,23.0,99.93,2.0,Strong Uptrend,5,91.64,6.87,False,88.72,10.39,False,86.61,13.08,False,50.0,0
SATS,SATS,EchoStar Corporation,EchoStar Corporation,커뮤니케이션 서비스,"EchoStar Corporation provides pay-tv services in the United States, Mexico, Canada, South and Central America, Asia, Afr",117.5,44.8,135.11,15.99,-13.0,1.11,,129.6,10.3,Strong Uptrend,5,115.96,1.33,True,105.93,10.92,False,74.91,56.85,False,54.0,1
ECL,ECL,Ecolab Inc.,Ecolab Inc.,원자재,"Ecolab Inc. provides water, hygiene, and infection prevention solutions and services in the United States and internatio",269.49,47.0,307.53,235.69,-12.4,0.92,37.0,318.95,18.4,Downtrend,2,280.7,-3.99,False,272.94,-1.26,True,270.25,-0.28,True,53.0,2
EW,EW,Edwards Lifesciences Corporation,Edwards Lifesciences Corporation,헬스케어,Edwards Lifesciences Corporation provides products and technologies to treat advanced cardiovascular diseases in the Uni,84.15,59.6,87.18,72.65,-3.5,2.34,46.5,96.96,15.2,Neutral,3,81.3,3.51,False,83.01,1.37,True,80.18,4.95,False,54.0,1
ELV,ELV,"Elevance Health, Inc.","Elevance Health, Inc.",헬스케어,"Elevance Health, Inc., together with its subsidiaries, operates as a health benefits company in the United States. The c",344.76,71.6,419.83,270.1,-17.9,0.97,14.6,386.86,12.2,Strong Downtrend,1,313.34,10.03,False,326.93,5.45,False,329.94,4.49,False,10.0,0
EIX,EIX,Edison International,Edison International,유틸리티,"Edison International, through its subsidiaries, engages in the generation and distribution of electric power. The compan",68.86,39.6,75.82,45.61,-9.2,1.13,6.0,75.75,10.0,Uptrend,4,70.08,-1.74,True,63.89,7.78,False,57.85,19.03,False,46.0,1
EMR,EMR,Emerson Electric Co.,Emerson Electric Co.,산업재,"Emerson Electric Co., a technology and software company, provides various solutions in the Americas, Asia, the Middle Ea",141.35,52.5,161.07,102.79,-12.2,0.85,34.6,164.17,16.1,Neutral,3,142.2,-0.6,True,139.27,1.49,True,134.95,4.74,False,59.0,2
EME,EME,"EMCOR Group, Inc.","EMCOR Group, Inc.",산업재,"EMCOR Group, Inc. provides electrical and mechanical construction and facilities, building, and industrial services in t",869.9,71.5,873.11,399.85,-0.4,1.14,30.9,887.0,2.0,Strong Uptrend,5,765.07,13.7,False,702.5,23.83,False,643.93,35.09,False,12.0,0
ETR,ETR,Entergy Corporation,Entergy Corporation,유틸리티,"Entergy Corporation, together with its subsidiaries, engages in the production and retail distribution of electricity in",113.64,56.7,117.44,78.93,-3.2,0.88,29.1,117.78,3.6,Strong Uptrend,5,106.35,6.85,False,99.96,13.69,False,93.15,22.0,False,45.0,0
EPAM,EPAM,"EPAM Systems, Inc.","EPAM Systems, Inc.",기술,"EPAM Systems, Inc. provides digital platform engineering and software development services worldwide. The company offers",118.98,31.0,221.4,118.98,-46.3,0.98,17.7,187.24,57.4,Strong Downtrend,1,146.0,-18.51,False,172.36,-30.97,False,168.9,-29.56,False,31.0,0
EOG,EOG,"EOG Resources, Inc.","EOG Resources, Inc.",에너지,"EOG Resources, Inc., together with its subsidiaries, explores for, develops, produces, and markets crude oil, natural ga",133.13,48.0,148.74,100.04,-10.5,0.67,14.6,155.48,16.8,Strong Uptrend,5,128.9,3.28,False,117.09,13.7,False,115.08,15.68,False,70.0,0
EQT,EQT,EQT Corporation,EQT Corporation,에너지,"EQT Corporation engages in the exploration, production, gathering, and transmission of hydrocarbons and natural gas. The",58.91,45.5,67.93,48.25,-13.3,0.98,11.2,70.16,19.1,Uptrend,4,60.26,-2.24,False,57.98,1.6,True,55.9,5.38,False,68.0,1
EFX,EFX,Equifax Inc.,Equifax Inc.,산업재,"Equifax Inc. operates as a data, analytics, and technology company. The company operates through three segments: Workfor",172.47,37.9,278.03,169.5,-38.0,1.03,30.4,229.19,32.9,Strong Downtrend,0,189.32,-8.9,False,201.1,-14.24,False,225.46,-23.5,False,28.0,0
EQIX,EQIX,"Equinix, Inc.","Equinix, Inc.",부동산·리츠,"Equinix, Inc. shortens the path to boundless connectivity anywhere in the world. Its digital infrastructure, data center",1108.76,77.3,1115.29,722.15,-0.6,1.26,80.6,1110.59,0.2,Strong Uptrend,5,963.84,15.04,False,867.69,27.78,False,834.19,32.91,False,7.0,0
EQR,EQR,Equity Residential,Equity Residential,부동산·리츠,"Equity Residential is committed to creating communities where people thrive. The Company, a member of the S&P 500, owns ",62.26,57.0,68.64,57.29,-9.3,0.93,21.2,69.88,12.2,Uptrend,4,61.12,1.87,True,60.47,2.96,False,62.07,0.31,True,56.0,2
ERIE,ERIE,Erie Indemnity Company,Erie Indemnity Company,금융 서비스,Erie Indemnity Company operates as a managing attorney-in-fact for the subscribers at the Erie Insurance Exchange in the,233.62,38.1,400.93,233.62,-41.7,1.94,21.4,,,Strong Downtrend,0,258.17,-9.51,False,270.6,-13.67,False,304.46,-23.27,False,12.0,0
ESS,ESS,"Essex Property Trust, Inc.","Essex Property Trust, Inc.",부동산·리츠,"Essex Property Trust, Inc., an S&P 500 company, is a fully integrated real estate investment trust. The firm acquires, d",255.37,58.2,283.85,237.05,-10.0,0.9,24.6,278.13,8.9,Strong Downtrend,1,249.68,2.28,False,250.99,1.75,True,257.31,-0.75,True,38.0,2
EG,EG,"Everest Group, Ltd.","Everest Group, Ltd.",금융 서비스,"Everest Group, Ltd., together with subsidiaries, provides reinsurance and insurance products in the United States, Europ",343.38,56.5,362.6,303.02,-5.3,0.69,9.1,371.53,8.2,Neutral,3,331.44,3.6,False,326.53,5.16,False,332.22,3.36,False,43.0,0
EL,EL,The Estée Lauder Companies Inc.,The Estée Lauder Companies Inc.,필수 소비재,"The Estée Lauder Companies Inc. manufactures, markets, and sells skin care, makeup, fragrance, and hair care products wo",77.82,49.0,119.24,56.8,-34.7,0.5,,95.82,23.1,Strong Downtrend,1,90.69,-14.19,False,96.45,-19.32,False,90.2,-13.73,False,33.0,0
ES,ES,Eversource Energy,Eversource Energy,유틸리티,"Eversource Energy, a public utility holding company, engages in the energy delivery business. The company operates throu",68.64,46.6,75.41,55.3,-9.0,0.83,15.1,72.58,5.7,Neutral,3,70.38,-2.47,False,69.08,-0.64,True,66.77,2.8,False,44.0,1
EXE,EXE,Expand Energy Corporation,Expand Energy Corporation,에너지,Expand Energy Corporation operates as an independent natural gas production company in the United States. The company en,96.44,37.7,122.22,92.08,-21.1,0.59,12.7,132.35,37.2,Strong Downtrend,1,104.49,-7.7,False,107.79,-10.53,False,105.72,-8.78,False,47.0,0
EXPD,EXPD,"Expeditors International of Washington, Inc.","Expeditors International of Washington, Inc.",산업재,"Expeditors International of Washington, Inc., together with its subsidiaries, provides logistics services in the America",147.56,52.7,165.04,104.9,-10.6,0.8,24.8,139.5,-5.5,Downtrend,2,148.2,-0.43,True,148.58,-0.69,True,132.72,11.18,False,34.0,2
EVRG,EVRG,"Evergy, Inc.","Evergy, Inc.",유틸리티,"Evergy, Inc., together with its subsidiaries, engages in the generation, transmission, distribution, and sale of electri",81.23,48.2,84.41,61.73,-3.8,0.93,22.2,89.88,10.6,Strong Uptrend,5,80.88,0.43,True,77.49,4.83,False,73.49,10.53,False,58.0,1
EXR,EXR,Extra Space Storage Inc.,Extra Space Storage Inc.,부동산·리츠,"Extra Space Storage Inc., headquartered in Salt Lake City, Utah, is a self-administered and self-managed REIT and a memb",142.09,55.7,151.0,123.73,-5.9,1.14,31.0,151.75,6.8,Neutral,3,140.01,1.49,True,135.82,4.62,False,138.24,2.79,False,37.0,1
FFIV,FFIV,"F5, Inc.","F5, Inc.",기술,"F5, Inc. provides multicloud application security and delivery solutions in the United States, Europe, the Middle East, ",303.16,53.3,343.17,223.99,-11.7,1.31,25.1,311.3,2.7,Neutral,3,287.47,5.46,False,270.51,12.07,False,288.08,5.23,False,39.0,0
FDS,FDS,FactSet Research Systems Inc.,FactSet Research Systems Inc.,금융 서비스,"FactSet Research Systems Inc., together with its subsidiaries, operates as a financial digital platform and enterprise s",224.12,50.2,466.55,189.08,-52.0,0.71,14.4,252.44,12.6,Strong Downtrend,1,215.34,4.08,False,247.64,-9.5,False,312.52,-28.29,False,30.0,0
FICO,FICO,Fair Isaac Corporation,Fair Isaac Corporation,기술,"Fair Isaac Corporation provides analytics software in the Americas, Europe, the Middle East, Africa, and the Asia Pacifi",1004.72,41.7,2206.01,922.37,-54.5,0.79,37.2,1641.82,63.4,Strong Downtrend,0,1213.68,-17.22,False,1456.87,-31.04,False,1543.33,-34.9,False,24.0,0
XOM,XOM,Exxon Mobil Corporation,Exxon Mobil Corporation,에너지,"Exxon Mobil Corporation engages in the exploration and production of crude oil and natural gas in the United States, Can",148.91,41.8,171.47,99.35,-13.2,0.61,22.2,164.41,10.4,Uptrend,4,153.04,-2.7,False,136.41,9.16,False,122.3,21.76,False,47.0,0
FRT,FRT,Federal Realty Investment Trust,Federal Realty Investment Trust,부동산·리츠,"Federal Realty Investment Trust is a recognized leader in the ownership, operation and redevelopment of high-quality ret",111.04,62.5,112.53,87.65,-1.3,0.53,23.8,116.05,4.5,Strong Uptrend,5,105.95,4.8,False,101.77,9.11,False,97.61,13.76,False,45.0,0
FDX,FDX,FedEx Corporation,FedEx Corporation,산업재,"FedEx Corporation, together with its subsidiaries, provides transportation, e-commerce, and business services in the Uni",387.98,60.3,394.59,205.29,-1.7,0.55,20.7,401.89,3.6,Strong Uptrend,5,366.59,5.83,False,324.51,19.56,False,275.76,40.69,False,45.0,0
FIS,FIS,"Fidelity National Information Services, Inc.","Fidelity National Information Services, Inc.",기술,"Fidelity National Information Services, Inc. provides solutions to financial institutions, businesses, and developers wo",45.73,41.1,80.68,43.37,-43.3,0.5,62.6,64.95,42.0,Strong Downtrend,0,48.77,-6.23,False,56.43,-18.96,False,64.4,-28.99,False,19.0,0
FITB,FITB,Fifth Third Bancorp,Fifth Third Bancorp,금융 서비스,"Fifth Third Bancorp operates as the bank holding company for Fifth Third Bank, National Association that provides a rang",49.66,55.4,54.59,34.06,-9.0,0.58,16.7,57.3,15.4,Uptrend,4,48.92,1.51,True,47.23,5.15,False,44.18,12.4,False,62.0,1
FSLR,FSLR,"First Solar, Inc.","First Solar, Inc.",기술,"First Solar, Inc., a solar technology company, provides photovoltaic (PV) solar energy solutions in the United States, F",193.76,47.6,284.59,125.82,-31.9,0.75,13.6,246.03,27.0,Strong Downtrend,1,206.21,-6.04,False,232.0,-16.48,False,211.43,-8.36,False,48.0,0
FISV,FISV,"Fiserv, Inc.","Fiserv, Inc.",Unknown,No description,60.84,54.2,217.1,53.9,-72.0,0.67,9.6,73.68,21.1,Strong Downtrend,1,59.61,2.06,False,62.64,-2.87,False,104.7,-41.89,False,39.0,0
FE,FE,FirstEnergy Corp.,FirstEnergy Corp.,유틸리티,"FirstEnergy Corp., together with its subsidiaries, engages in the generation, distribution, and transmission of electric",49.41,44.0,51.91,38.56,-4.8,0.92,28.1,53.29,7.9,Uptrend,4,49.75,-0.68,True,47.49,4.04,False,44.7,10.54,False,39.0,1
F,F,Ford Motor Company,Ford Motor Company,경기 소비재,"Ford Motor Company develops, delivers, and services Ford trucks, sport utility vehicles, commercial vans and cars, and L",12.38,50.8,14.43,9.52,-14.2,0.98,,13.85,11.9,Downtrend,2,12.72,-2.67,False,12.96,-4.48,False,12.01,3.08,False,39.0,0
FTV,FTV,Fortive Corporation,Fortive Corporation,기술,"Fortive Corporation designs, develops, manufactures, and markets products, software, and services in the United States, ",61.09,66.1,61.85,46.39,-1.2,1.13,38.4,62.27,1.9,Strong Uptrend,5,57.39,6.45,False,55.46,10.15,False,52.93,15.42,False,22.0,0
FOXA,FOXA,Fox Corporation,Fox Corporation,커뮤니케이션 서비스,"Fox Corporation operates as a news, sports, and entertainment company in the United States. It operates in four segments",62.85,54.3,75.74,48.56,-17.0,1.01,15.1,71.0,13.0,Neutral,3,60.43,4.0,False,64.92,-3.19,False,60.96,3.1,False,52.0,0
